INFO:root:Rebuilding indexes due to updated legal_data.json
INFO:sentence_transformers.SentenceTransformer:Use pytorch device_name: cuda
2025-03-08 15:49:07,811 - INFO - HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
2025-03-08 15:49:07,833 - INFO - 127.0.0.1 - - [08/Mar/2025 15:49:07] "POST /ask HTTP/1.1" 200 -
2025-03-08 15:50:45,409 - WARNING - Config file config.yaml not found, using defaults.
2025-03-08 15:50:45,442 - INFO - Use pytorch device_name: cuda
2025-03-08 15:50:45,442 - INFO - Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
2025-03-08 15:50:48,966 - INFO - Loading pre-built indexes...
2025-03-08 15:50:49,035 - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://192.168.100.3:5000
2025-03-08 15:50:49,035 - INFO - [33mPress CTRL+C to quit[0m
2025-03-08 15:51:08,915 - INFO - 127.0.0.1 - - [08/Mar/2025 15:51:08] "GET / HTTP/1.1" 200 -
2025-03-08 15:51:14,575 - INFO - Query received: Quelles sont les conditions et les restrictions liées à l’autorisation d’exportation de devises sous forme de billets de banque étrangers ou de chèques ?
2025-03-08 15:53:24,648 - INFO - HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
2025-03-08 15:53:24,652 - INFO - 127.0.0.1 - - [08/Mar/2025 15:53:24] "POST /ask HTTP/1.1" 200 -
2025-03-08 15:56:55,828 - WARNING - Config file config.yaml not found, using defaults.
2025-03-08 15:56:55,879 - INFO - Use pytorch device_name: cuda
2025-03-08 15:56:55,879 - INFO - Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
2025-03-08 15:57:00,460 - INFO - Loading pre-built indexes...
2025-03-08 15:57:00,575 - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://192.168.100.3:5000
2025-03-08 15:57:00,576 - INFO - [33mPress CTRL+C to quit[0m
2025-03-08 15:57:01,361 - INFO - 127.0.0.1 - - [08/Mar/2025 15:57:01] "GET / HTTP/1.1" 200 -
2025-03-08 15:57:10,966 - INFO - Query received: Quelles sont les conditions et les restrictions liées à l’autorisation d’exportation de devises sous forme de billets de banque étrangers ou de chèques ?
2025-03-08 15:59:18,336 - INFO - HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
2025-03-08 15:59:18,340 - INFO - 127.0.0.1 - - [08/Mar/2025 15:59:18] "POST /ask HTTP/1.1" 200 -
2025-03-08 16:00:14,175 - WARNING - Config file config.yaml not found, using defaults.
2025-03-08 16:00:14,205 - INFO - Use pytorch device_name: cuda
2025-03-08 16:00:14,206 - INFO - Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
2025-03-08 16:00:17,293 - INFO - Loading pre-built indexes...
2025-03-08 16:00:17,352 - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://192.168.100.3:5000
2025-03-08 16:00:17,353 - INFO - [33mPress CTRL+C to quit[0m
2025-03-08 16:00:52,961 - INFO - 127.0.0.1 - - [08/Mar/2025 16:00:52] "GET / HTTP/1.1" 200 -
2025-03-08 16:00:56,016 - INFO - Query received: Quelles sont les conditions et les restrictions liées à l’autorisation d’exportation de devises sous forme de billets de banque étrangers ou de chèques ?
2025-03-08 16:03:38,120 - INFO - HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
2025-03-08 16:03:38,124 - INFO - 127.0.0.1 - - [08/Mar/2025 16:03:38] "POST /ask HTTP/1.1" 200 -
2025-03-08 16:04:09,574 - WARNING - Config file config.yaml not found, using defaults.
2025-03-08 16:04:09,608 - INFO - Use pytorch device_name: cuda
2025-03-08 16:04:09,608 - INFO - Load pretrained SentenceTransformer: sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2
2025-03-08 16:04:12,845 - INFO - Loading pre-built indexes...
2025-03-08 16:04:12,900 - INFO - [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://192.168.100.3:5000
2025-03-08 16:04:12,900 - INFO - [33mPress CTRL+C to quit[0m
2025-03-08 16:04:29,703 - INFO - 127.0.0.1 - - [08/Mar/2025 16:04:29] "GET / HTTP/1.1" 200 -
2025-03-08 16:04:36,885 - INFO - Query received: Quelles sont les conditions et les restrictions liées à l’autorisation d’exportation de devises sous forme de billets de banque étrangers ou de chèques ?
2025-03-08 16:05:51,904 - INFO - HTTP Request: POST http://127.0.0.1:11434/api/chat "HTTP/1.1 200 OK"
2025-03-08 16:05:51,907 - INFO - 127.0.0.1 - - [08/Mar/2025 16:05:51] "POST /ask HTTP/1.1" 200 -
